XPos,YPos,Wafer,Part ID A,Bin A,Site A,Part ID B,Bin B,Site B,Test Number,Test Name,Min A,Max A,Min B,Max B
30,54,1,494,8,7,23,8,7,8862,v_source_on                                                               ,323.200,399.000,323.200,399.000
30,54,1,494,8,7,23,8,7,116,binning site 116                                                          ,0,2,0,2
30,54,1,494,8,7,23,8,7,3203,vref_1                                                                    ,1.102,1.398,1.102,1.398
30,54,1,494,8,7,23,8,7,8863,v_source_on_hys                                                           ,63.900,142.300,63.900,142.300
30,54,1,494,8,7,23,8,7,8866,v_source_pdm                                                              ,0.592,0.690,0.592,0.690
30,54,1,494,8,7,23,8,7,9432,v_sw_ov_serial                                                            ,32.140,34.950,32.140,34.950
30,54,1,494,8,7,23,8,7,8111,SMPS_DS_PreLeakage                                                        ,-0.750,0.750,-0.750,0.750
30,54,1,494,8,7,23,8,7,8865,v_source_off_hys                                                          ,63.900,142.300,63.900,142.300
30,54,1,494,8,7,23,8,7,8560,gain_5v                                                                   ,9.150,10.500,9.150,10.500
30,54,1,494,8,7,23,8,7,3114,iref_13                                                                   ,1.200,19.800,1.200,19.800
30,54,1,494,8,7,23,8,7,6111,f_smps_11                                                                 ,0.500,2.000,0.500,2.000
30,54,1,494,8,7,23,8,7,8704,v_pwm_cmp_on_gonogo                                                       ,-0.100,0.100,-0.100,0.100
30,54,1,494,8,7,23,8,7,6155,f_smps_2M                                                                 ,1.813,2.187,1.813,2.187
30,54,1,494,8,7,23,8,7,3241,i_OTA_0                                                                   ,-100.000,100.000,N/A,N/A
30,54,1,494,8,7,23,8,7,8432,v_sw_ov                                                                   ,32.140,34.950,32.140,34.950
30,54,1,494,8,7,23,8,7,8703,v_lx_off                                                                  ,2.000,3.800,2.000,3.800
30,54,1,494,8,7,23,8,7,8526,v_busov                                                                   ,1.044,1.119,1.044,1.119
30,54,1,494,8,7,23,8,7,8542,i_ctrl_mid                                                                ,-17.000,-5.700,-17.000,-5.700
30,54,1,494,8,7,23,8,7,3242,i_OTA_1                                                                   ,-100.000,100.000,N/A,N/A
30,54,1,494,8,7,23,8,7,8476,v_chdr_uv_GoNoGO                                                          ,N/A,N/A,0.900,1.100
30,54,1,494,8,7,23,8,7,8910,thres_lowadd                                                              ,0.230,0.280,0.230,0.280
30,54,1,494,8,7,23,8,7,6170,f_smps_spc                                                                ,22.000,53.600,22.000,53.600
30,54,1,494,8,7,23,8,7,3001,i_stb                                                                     ,1.147,6.273,1.147,6.273
30,54,1,494,8,7,23,8,7,8878,v_dm8_pdp                                                                 ,0.720,1.000,0.720,1.000
30,54,1,494,8,7,23,8,7,3030,v_sleep                                                                   ,6.000,6.686,6.000,6.686
30,54,1,494,8,7,23,8,7,8876,v_dm4_pdp                                                                 ,0.360,0.500,0.360,0.500
30,54,1,494,8,7,23,8,7,3209,vref_7                                                                    ,1.102,1.398,1.102,1.398
30,54,1,494,8,7,23,8,7,3247,i_OTA_6                                                                   ,-100.000,100.000,N/A,N/A
30,54,1,494,8,7,23,8,7,8491,v_1v35                                                                    ,1.286,1.414,1.286,1.414
31,1,1,14,2,1,1,2,1,8512,i_err_source                                                              ,-121.420,-73.660,-121.420,-73.660
31,1,1,14,2,1,1,2,1,3321,vfbdi                                                                     ,1.100,1.400,1.100,1.400
31,1,1,14,2,1,1,2,1,8938,v_CFG1_2                                                                  ,140.000,180.000,140.000,180.000
31,1,1,14,2,1,1,2,1,3107,iref_6                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,6104,f_smps_4                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8832,v_fsd                                                                     ,2.410,2.590,2.410,2.590
31,1,1,14,2,1,1,2,1,8335,vref_vari_300                                                             ,1.280,1.450,1.280,1.450
31,1,1,14,2,1,1,2,1,3115,iref_14                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,4002,trans_fail_vec                                                            ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,8534,r_gain_250                                                                ,-0.305,-0.200,-0.305,-0.200
31,1,1,14,2,1,1,2,1,6107,f_smps_7                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,6110,f_smps_10                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8530,vref_vari_0                                                               ,1.120,1.280,1.120,1.280
31,1,1,14,2,1,1,2,1,8934,v_CFG1_15                                                                 ,930.000,995.000,930.000,995.000
31,1,1,14,2,1,1,2,1,3206,vref_4                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,6106,f_smps_6                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8636,i_lim6                                                                    ,3.350,3.676,3.350,3.676
31,1,1,14,2,1,1,2,1,3125,i_ptat                                                                    ,4.153,7.164,4.153,7.164
31,1,1,14,2,1,1,2,1,8517,v_busov_GoNoGo                                                            ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,8508,i_err_m20mV                                                               ,-59.990,-15.490,-59.990,-15.490
31,1,1,14,2,1,1,2,1,3116,iref_15                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8112,SMPS_DS_PostLeakage                                                       ,-0.750,0.750,-0.750,0.750
31,1,1,14,2,1,1,2,1,8492,bgdif_fail                                                                ,-0.100,0.100,-0.100,0.100
31,1,1,14,2,1,1,2,1,8633,i_lim3                                                                    ,1.738,1.898,1.738,1.898
31,1,1,14,2,1,1,2,1,8833,v_hys_fsd                                                                 ,62.800,176.500,62.800,176.500
31,1,1,14,2,1,1,2,1,8337,vref_vari_400                                                             ,1.320,1.480,1.320,1.480
31,1,1,14,2,1,1,2,1,8620,vth_curreg                                                                ,-120.000,120.000,-120.000,120.000
31,1,1,14,2,1,1,2,1,8601,vref_curreg1                                                              ,0.293,0.328,0.293,0.328
31,1,1,14,2,1,1,2,1,3208,vref_6                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,3246,i_OTA_5                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,20922,(L4ADC,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,6101,f_smps_1                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,4010,mf4ms_fail                                                                ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,8891,r_dm10k_pdm                                                               ,8.000,14.000,8.000,14.000
31,1,1,14,2,1,1,2,1,8114,BUS_Discharge_PostLeakage                                                 ,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,3202,vref_0                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,8886,r_dm15k_pdp                                                               ,12.150,17.850,12.150,17.850
31,1,1,14,2,1,1,2,1,111,binning site 111                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,3109,iref_8                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8490,v_1v15                                                                    ,1.113,1.202,1.113,1.202
31,1,1,14,2,1,1,2,1,8632,i_lim2                                                                    ,1.166,1.315,1.166,1.315
31,1,1,14,2,1,1,2,1,8562,v_cs_refl                                                                 ,-75.000,150.000,-75.000,150.000
31,1,1,14,2,1,1,2,1,8108,SMPS_Gate_PostLeakage                                                     ,-130.000,-70.000,-130.000,-70.000
31,1,1,14,2,1,1,2,1,8914,v_CFG3_15                                                                 ,930.000,995.000,930.000,995.000
31,1,1,14,2,1,1,2,1,8939,v_CFG1_1                                                                  ,70.000,110.000,70.000,110.000
31,1,1,14,2,1,1,2,1,8548,dc_high_normalised                                                        ,15.100,21.000,15.100,21.000
31,1,1,14,2,1,1,2,1,8924,v_CFG2_15                                                                 ,930.000,995.000,930.000,995.000
31,1,1,14,2,1,1,2,1,8864,v_source_off                                                              ,0.960,1.052,0.960,1.052
31,1,1,14,2,1,1,2,1,8538,r_gain_monotonie                                                          ,-0.100,0.100,-0.100,0.100
31,1,1,14,2,1,1,2,1,3105,iref_4                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,3243,i_OTA_2                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,3507,T_shutoff                                                                 ,156.750,179.840,N/A,N/A
31,1,1,14,2,1,1,2,1,3108,iref_7                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8543,i_ctrl_high                                                               ,-41.700,-15.800,-41.700,-15.800
31,1,1,14,2,1,1,2,1,6100,f_smps_0                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,115,binning site 115                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,8563,v_cs_mid                                                                  ,1.430,1.700,1.430,1.700
31,1,1,14,2,1,1,2,1,6171,f_smps_spc_mindiff                                                        ,-160.000,-20.000,-160.000,-20.000
31,1,1,14,2,1,1,2,1,8435,v_sw_ov_GoNoGo                                                            ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,8921,vil_sda_ratio                                                             ,0.310,0.440,0.310,0.440
31,1,1,14,2,1,1,2,1,8705,v_pwm_cmp_off_gonogo                                                      ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,8509,gm                                                                        ,1.300,2.100,1.300,2.100
31,1,1,14,2,1,1,2,1,215,LX2   (15 18,0.200,1.400,0.200,1.400
31,1,1,14,2,1,1,2,1,8861,rdwn_pdm                                                                  ,14.300,15.700,14.300,15.700
31,1,1,14,2,1,1,2,1,6112,f_smps_12                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,3207,vref_5                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,8830,v_lsd                                                                     ,2.410,2.600,2.410,2.600
31,1,1,14,2,1,1,2,1,8915,thres_lowadd_GoNoGo                                                       ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,8880,v_dm16_pdp                                                                ,1.440,2.000,1.440,2.000
31,1,1,14,2,1,1,2,1,4900,CheckID                                                                   ,-0.100,0.100,-0.100,0.100
31,1,1,14,2,1,1,2,1,3101,iref_0                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,6103,f_smps_3                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8511,i_err_sink                                                                ,72.900,121.440,72.900,121.440
31,1,1,14,2,1,1,2,1,3311,v_bg2                                                                     ,1.200,1.400,1.200,1.400
31,1,1,14,2,1,1,2,1,8623,vth_curreg_f                                                              ,1.350,1.650,1.350,1.650
31,1,1,14,2,1,1,2,1,8885,v_dm_delta_pdm                                                            ,96.300,108.200,96.300,108.200
31,1,1,14,2,1,1,2,1,8831,v_hys_lsd                                                                 ,50.000,165.800,50.000,165.800
31,1,1,14,2,1,1,2,1,8935,v_CFG1_8                                                                  ,515.000,549.000,515.000,549.000
31,1,1,14,2,1,1,2,1,3201,vref_vari                                                                 ,1.171,1.239,1.171,1.239
31,1,1,14,2,1,1,2,1,4000,scan_fail_vec                                                             ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,3113,iref_12                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8603,vref_curreg3                                                              ,0.869,0.949,0.869,0.949
31,1,1,14,2,1,1,2,1,3244,i_OTA_3                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8333,vref_vari_200                                                             ,1.200,1.400,1.200,1.400
31,1,1,14,2,1,1,2,1,8889,r_dm5k_pdm                                                                ,4.040,7.000,4.040,7.000
31,1,1,14,2,1,1,2,1,3500,v1                                                                        ,635.000,815.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8874,v_dm2_pdp                                                                 ,0.180,0.325,0.180,0.325
31,1,1,14,2,1,1,2,1,216,SW1   (16 19,-1.400,-0.200,-1.400,-0.200
31,1,1,14,2,1,1,2,1,6175,f_smps_spc_mid                                                            ,1.900,2.100,1.900,2.100
31,1,1,14,2,1,1,2,1,8515,vin_offset                                                                ,-13.780,10.030,N/A,N/A
31,1,1,14,2,1,1,2,1,6172,f_smps_spc_maxdiff                                                        ,20.000,160.000,20.000,160.000
31,1,1,14,2,1,1,2,1,8602,vref_curreg2                                                              ,0.583,0.657,0.583,0.657
31,1,1,14,2,1,1,2,1,8544,duty_cycle_high                                                           ,0.000,1000.000,0.000,1000.000
31,1,1,14,2,1,1,2,1,8887,r_dm15k_pdm                                                               ,12.150,17.850,12.150,17.850
31,1,1,14,2,1,1,2,1,9402,v_sup_ov_serial                                                           ,N/A,N/A,32.140,34.390
31,1,1,14,2,1,1,2,1,8102,SMPS_Gate_PreLeakage                                                      ,-130.000,-70.000,-130.000,-70.000
31,1,1,14,2,1,1,2,1,3112,iref_11                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,3031,v_sleep_meas                                                              ,1.500,1.672,1.500,1.672
31,1,1,14,2,1,1,2,1,8606,vref_curlim3                                                              ,1.675,1.838,1.675,1.838
31,1,1,14,2,1,1,2,1,8546,duty_cycle_diff                                                           ,0.000,1000.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8877,v_dm4_pdm                                                                 ,0.360,0.500,0.360,0.500
31,1,1,14,2,1,1,2,1,214,LX1   (14 17,0.200,1.400,0.200,1.400
31,1,1,14,2,1,1,2,1,3508,T_recover                                                                 ,136.610,159.840,N/A,N/A
31,1,1,14,2,1,1,2,1,4004,fail_vec_iddq_pre                                                         ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,3501,v2                                                                        ,725.000,915.000,N/A,N/A
31,1,1,14,2,1,1,2,1,6109,f_smps_9                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,3204,vref_2                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,8631,i_lim1                                                                    ,0.586,0.655,0.586,0.655
31,1,1,14,2,1,1,2,1,8533,r_gain_200                                                                ,-0.245,-0.160,-0.245,-0.160
31,1,1,14,2,1,1,2,1,8331,vref_vari_100                                                             ,1.100,1.400,1.100,1.400
31,1,1,14,2,1,1,2,1,8334,vref_vari_250                                                             ,1.250,1.400,1.250,1.400
31,1,1,14,2,1,1,2,1,8884,v_dm_delta_pdp                                                            ,96.300,108.200,96.300,108.200
31,1,1,14,2,1,1,2,1,8528,v_busmax                                                                  ,6.300,6.700,6.300,6.700
31,1,1,14,2,1,1,2,1,3104,iref_3                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,20920,(L4ADC,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,8604,vref_curlim1                                                              ,1.202,1.314,1.202,1.314
31,1,1,14,2,1,1,2,1,8558,gain_6v                                                                   ,9.150,10.800,9.150,10.800
31,1,1,14,2,1,1,2,1,117,binning site 117                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,3301,v_bg1                                                                     ,1.242,1.350,1.242,1.350
31,1,1,14,2,1,1,2,1,6070,f_osc50                                                                   ,47.310,52.690,N/A,N/A
31,1,1,14,2,1,1,2,1,8105,SMPS_Gate_StressLeakage                                                   ,-190.000,-120.000,-190.000,-120.000
31,1,1,14,2,1,1,2,1,3205,vref_3                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,8519,v_busmax_GoNoGo                                                           ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,6102,f_smps_2                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,6158,f_smps_025M                                                               ,0.226,0.274,0.226,0.274
31,1,1,14,2,1,1,2,1,6157,f_smps_05M                                                                ,0.453,0.547,0.453,0.547
31,1,1,14,2,1,1,2,1,8867,i_sink_pdp                                                                ,72.200,127.500,72.200,127.500
31,1,1,14,2,1,1,2,1,3106,iref_5                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,3111,iref_10                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8541,i_ctrl_low                                                                ,-8.400,-1.600,-8.400,-1.600
31,1,1,14,2,1,1,2,1,3240,Vfbdi                                                                     ,1.100,1.300,1.100,1.300
31,1,1,14,2,1,1,2,1,113,binning site 113                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,6115,f_smps_15                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8922,vhys_sda                                                                  ,0.740,1.110,0.740,1.110
31,1,1,14,2,1,1,2,1,8897,r_dm_delta_pdm                                                            ,4.100,6.900,4.100,6.900
31,1,1,14,2,1,1,2,1,8873,v_dm1_pdm                                                                 ,0.090,0.200,0.090,0.200
31,1,1,14,2,1,1,2,1,3000,i_sleep                                                                   ,11.770,18.730,11.770,18.730
31,1,1,14,2,1,1,2,1,6114,f_smps_14                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,3100,iref                                                                      ,9.098,10.972,9.098,10.972
31,1,1,14,2,1,1,2,1,20921,(L4ADC,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,8916,thres_highadd_GoNoGo                                                      ,0.900,1.100,0.900,1.100
31,1,1,14,2,1,1,2,1,8514,i_err_0                                                                   ,-50.000,50.000,-50.000,50.000
31,1,1,14,2,1,1,2,1,8537,r_gain_400                                                                ,-0.485,-0.320,-0.485,-0.320
31,1,1,14,2,1,1,2,1,8332,vref_vari_150                                                             ,1.150,1.400,1.150,1.400
31,1,1,14,2,1,1,2,1,8535,r_gain_300                                                                ,-0.365,-0.240,-0.365,-0.240
31,1,1,14,2,1,1,2,1,3102,iref_1                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,8531,r_gain_100                                                                ,-0.125,-0.090,-0.125,-0.090
31,1,1,14,2,1,1,2,1,8896,r_dm_delta_pdp                                                            ,4.100,6.900,4.100,6.900
31,1,1,14,2,1,1,2,1,3110,iref_9                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,4012,fail_vec_iddq_stress                                                      ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,8925,v_CFG2_8                                                                  ,515.000,549.000,515.000,549.000
31,1,1,14,2,1,1,2,1,3245,i_OTA_4                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,3103,iref_2                                                                    ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,6113,f_smps_13                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,6161,v_vco_inp                                                                 ,1.417,1.878,1.417,1.878
31,1,1,14,2,1,1,2,1,8860,rdwn_pdp                                                                  ,14.300,15.700,14.300,15.700
31,1,1,14,2,1,1,2,1,8911,thres_highadd                                                             ,0.730,0.780,0.730,0.780
31,1,1,14,2,1,1,2,1,8547,dc_low_normalised                                                         ,8.500,14.800,8.500,14.800
31,1,1,14,2,1,1,2,1,18006,(L4OTP,-5.000,10.000,-5.000,10.000
31,1,1,14,2,1,1,2,1,6174,f_smps_spc_max                                                            ,1.800,2.200,1.800,2.200
31,1,1,14,2,1,1,2,1,4021,ss_fail_05down                                                            ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,8890,r_dm10k_pdp                                                               ,8.000,14.000,8.000,14.000
31,1,1,14,2,1,1,2,1,8928,v_CFG2_2                                                                  ,140.000,180.000,140.000,180.000
31,1,1,14,2,1,1,2,1,8402,v_sup_ov                                                                  ,N/A,N/A,32.140,34.390
31,1,1,14,2,1,1,2,1,6173,f_smps_spc_min                                                            ,1.800,2.200,1.800,2.200
31,1,1,14,2,1,1,2,1,8634,i_lim4                                                                    ,2.403,2.629,2.403,2.629
31,1,1,14,2,1,1,2,1,8872,v_dm1_pdp                                                                 ,0.090,0.200,0.090,0.200
31,1,1,14,2,1,1,2,1,217,SW2   (17 20,-1.400,-0.200,-1.400,-0.200
31,1,1,14,2,1,1,2,1,114,binning site 114                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,8625,vth_curlim_f                                                              ,1.800,2.200,1.800,2.200
31,1,1,14,2,1,1,2,1,8540,v_nrp_lim                                                                 ,5.850,6.170,5.850,6.170
31,1,1,14,2,1,1,2,1,8336,vref_vari_350                                                             ,1.300,1.450,1.300,1.450
31,1,1,14,2,1,1,2,1,118,binning site 118                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,8475,v_chdr_uv                                                                 ,N/A,N/A,4.600,5.300
31,1,1,14,2,1,1,2,1,8937,v_CFG1_4                                                                  ,260.000,300.000,260.000,300.000
31,1,1,14,2,1,1,2,1,8405,v_sup_ov_GoNoGo                                                           ,N/A,N/A,0.900,1.100
31,1,1,14,2,1,1,2,1,4009,fail_vec_iddq_post                                                        ,-0.500,0.500,-0.500,0.500
31,1,1,14,2,1,1,2,1,8920,vih_sda_ratio                                                             ,0.570,0.690,0.570,0.690
31,1,1,14,2,1,1,2,1,8875,v_dm2_pdm                                                                 ,0.180,0.325,0.180,0.325
31,1,1,14,2,1,1,2,1,8536,r_gain_350                                                                ,-0.425,-0.280,-0.425,-0.280
31,1,1,14,2,1,1,2,1,20918,(L4ADC,0.000,1.000,0.000,1.000
31,1,1,14,2,1,1,2,1,8624,vth_curlim_r                                                              ,1.800,2.200,1.800,2.200
31,1,1,14,2,1,1,2,1,8507,i_err_p20mV                                                               ,7.900,57.070,7.900,57.070
31,1,1,14,2,1,1,2,1,6105,f_smps_5                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8929,v_CFG2_1                                                                  ,70.000,110.000,70.000,110.000
31,1,1,14,2,1,1,2,1,8532,r_gain_150                                                                ,-0.185,-0.120,-0.185,-0.120
31,1,1,14,2,1,1,2,1,112,binning site 112                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,6160,f_sync                                                                    ,-0.100,0.100,-0.100,0.100
31,1,1,14,2,1,1,2,1,20923,(L4ADC,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,8113,BUS_Discharge_PreLeakag                                                   ,-10.000,10.000,-10.000,10.000
31,1,1,14,2,1,1,2,1,8927,v_CFG2_4                                                                  ,260.000,300.000,260.000,300.000
31,1,1,14,2,1,1,2,1,3248,i_OTA_7                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8621,vth_curlim                                                                ,-120.000,120.000,-120.000,120.000
31,1,1,14,2,1,1,2,1,8879,v_dm8_pdm                                                                 ,0.720,1.000,0.720,1.000
31,1,1,14,2,1,1,2,1,6108,f_smps_8                                                                  ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,6156,f_smps_1M                                                                 ,0.906,1.094,0.906,1.094
31,1,1,14,2,1,1,2,1,8545,duty_cycle_low                                                            ,0.000,1000.000,0.000,1000.000
31,1,1,14,2,1,1,2,1,8622,vth_curreg_r                                                              ,1.350,1.650,1.350,1.650
31,1,1,14,2,1,1,2,1,8702,v_lx_on                                                                   ,11.500,12.500,11.500,12.500
31,1,1,14,2,1,1,2,1,8862,v_source_on                                                               ,323.200,399.000,323.200,399.000
31,1,1,14,2,1,1,2,1,116,binning site 116                                                          ,0,2,0,2
31,1,1,14,2,1,1,2,1,3203,vref_1                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,8863,v_source_on_hys                                                           ,63.900,142.300,63.900,142.300
31,1,1,14,2,1,1,2,1,8866,v_source_pdm                                                              ,0.592,0.690,0.592,0.690
31,1,1,14,2,1,1,2,1,9432,v_sw_ov_serial                                                            ,32.140,34.950,32.140,34.950
31,1,1,14,2,1,1,2,1,8111,SMPS_DS_PreLeakage                                                        ,-0.750,0.750,-0.750,0.750
31,1,1,14,2,1,1,2,1,8865,v_source_off_hys                                                          ,63.900,142.300,63.900,142.300
31,1,1,14,2,1,1,2,1,8560,gain_5v                                                                   ,9.150,10.500,9.150,10.500
31,1,1,14,2,1,1,2,1,3114,iref_13                                                                   ,1.200,19.800,1.200,19.800
31,1,1,14,2,1,1,2,1,6111,f_smps_11                                                                 ,0.500,2.000,0.500,2.000
31,1,1,14,2,1,1,2,1,8704,v_pwm_cmp_on_gonogo                                                       ,-0.100,0.100,-0.100,0.100
31,1,1,14,2,1,1,2,1,6155,f_smps_2M                                                                 ,1.813,2.187,1.813,2.187
31,1,1,14,2,1,1,2,1,3241,i_OTA_0                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8432,v_sw_ov                                                                   ,32.140,34.950,32.140,34.950
31,1,1,14,2,1,1,2,1,8703,v_lx_off                                                                  ,2.000,3.800,2.000,3.800
31,1,1,14,2,1,1,2,1,8526,v_busov                                                                   ,1.044,1.119,1.044,1.119
31,1,1,14,2,1,1,2,1,8542,i_ctrl_mid                                                                ,-17.000,-5.700,-17.000,-5.700
31,1,1,14,2,1,1,2,1,3242,i_OTA_1                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8476,v_chdr_uv_GoNoGO                                                          ,N/A,N/A,0.900,1.100
31,1,1,14,2,1,1,2,1,8910,thres_lowadd                                                              ,0.230,0.280,0.230,0.280
31,1,1,14,2,1,1,2,1,6170,f_smps_spc                                                                ,22.000,53.600,22.000,53.600
31,1,1,14,2,1,1,2,1,3001,i_stb                                                                     ,1.147,6.273,1.147,6.273
31,1,1,14,2,1,1,2,1,8878,v_dm8_pdp                                                                 ,0.720,1.000,0.720,1.000
31,1,1,14,2,1,1,2,1,3030,v_sleep                                                                   ,6.000,6.686,6.000,6.686
31,1,1,14,2,1,1,2,1,8876,v_dm4_pdp                                                                 ,0.360,0.500,0.360,0.500
31,1,1,14,2,1,1,2,1,3209,vref_7                                                                    ,1.102,1.398,1.102,1.398
31,1,1,14,2,1,1,2,1,3247,i_OTA_6                                                                   ,-100.000,100.000,N/A,N/A
31,1,1,14,2,1,1,2,1,8491,v_1v35                                                                    ,1.286,1.414,1.286,1.414
33,6,1,2141,8,4,49,8,4,8512,i_err_source                                                              ,-121.420,-73.660,-121.420,-73.660
33,6,1,2141,8,4,49,8,4,3321,vfbdi                                                                     ,1.100,1.400,1.100,1.400
33,6,1,2141,8,4,49,8,4,8938,v_CFG1_2                                                                  ,140.000,180.000,140.000,180.000
33,6,1,2141,8,4,49,8,4,3107,iref_6                                                                    ,1.200,19.800,1.200,19.800
33,6,1,2141,8,4,49,8,4,6104,f_smps_4                                                                  ,0.500,2.000,0.500,2.000
33,6,1,2141,8,4,49,8,4,8832,v_fsd                                                                     ,2.410,2.590,2.410,2.590
33,6,1,2141,8,4,49,8,4,8335,vref_vari_300                                                             ,1.280,1.450,1.280,1.450
33,6,1,2141,8,4,49,8,4,3115,iref_14                                                                   ,1.200,19.800,1.200,19.800
33,6,1,2141,8,4,49,8,4,4002,trans_fail_vec                                                            ,-0.500,0.500,-0.500,0.500
33,6,1,2141,8,4,49,8,4,8534,r_gain_250                                                                ,-0.305,-0.200,-0.305,-0.200
33,6,1,2141,8,4,49,8,4,6107,f_smps_7                                                                  ,0.500,2.000,0.500,2.000
33,6,1,2141,8,4,49,8,4,6110,f_smps_10                                                                 ,0.500,2.000,0.500,2.000
33,6,1,2141,8,4,49,8,4,8530,vref_vari_0                                                               ,1.120,1.280,1.120,1.280
33,6,1,2141,8,4,49,8,4,8934,v_CFG1_15                                                                 ,930.000,995.000,930.000,995.000
33,6,1,2141,8,4,49,8,4,3206,vref_4                                                                    ,1.102,1.398,1.102,1.398
33,6,1,2141,8,4,49,8,4,6106,f_smps_6                                                                  ,0.500,2.000,0.500,2.000
33,6,1,2141,8,4,49,8,4,8636,i_lim6                                                                    ,3.350,3.676,3.350,3.676
